"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in_1","pct_in_2"
"Mdm2",13.7695283958363,0.0695191093339386,0.11382543346551,0.103973710265862,0.24511688215227,"Not significant",43.8914027149321,54.2281879194631
"Slc35e3",1.57680233738411,-0.0135250925486327,0.106042049828213,0.0569391031322721,0.182501706462554,"Not significant",6.85197155785391,7.91946308724832
"Nup107",3.13453114804904,0.00749114453599128,0.101747875080924,0.106800133581115,0.248002583435119,"Not significant",12.4757595345831,15.5704697986577
"Rap1b",135.174282792892,-0.0265999738941601,0.0791116297849707,0.470779716048156,0.564902478495468,"Not significant",98.9010989010989,98.9261744966443
"Mdm1",1.14998417449007,0.0166751923086639,0.10587471611905,0.026537054283169,0.12877573587206,"Not significant",8.01551389786684,10.2013422818792
"Dyrk2",6.39288965163575,-0.0300701588786977,0.100611761704844,0.0787044581155151,0.213536796719784,"Not significant",29.928894634777,33.5570469798658
"Cand1",7.55054004132758,0.0597394422241611,0.119930371783069,0.103097689977683,0.244178739420828,"Not significant",31.8681318681319,37.1140939597315
"Helb",5.38828250977618,0.00646948939805677,0.0870914620640124,0.866528668831037,0.880142224531077,"Not significant",25.2100840336134,30.0671140939597
"Irak3",9.48442290432495,-0.0823992144721499,0.130852867648026,0.0138623650756709,0.0951001069496157,"Not significant",35.1648351648352,37.0469798657718
"Tmbim4",32.8251340177164,0.0495942566636202,0.0818385696021269,0.168028446848457,0.311396538599009,"Not significant",75.6302521008403,84.3624161073826
"Llph",41.5868759834721,0.00657204944493439,0.084166239850932,0.873527456438132,0.886633840174436,"Not significant",78.4744667097608,89.3288590604027
"Msrb3",1.71012619900776,-0.0151574265837253,0.108188414468021,0.0109704771122756,0.0874129670061584,"Not significant",4.71881060116354,5.70469798657718
"Lemd3",5.41788284978994,-0.056243576172754,0.111972175382648,0.120097075663266,0.261177888786638,"Not significant",29.4764059469942,30.5369127516779
"Gns",58.2312200997678,0.130377012894192,0.142642387299899,0.0633012491643831,0.190575378784018,"Not significant",89.6574014221073,94.6979865771812
"Rassf3",25.7346357456808,0.0257512419870253,0.0916307598057563,0.618643320338505,0.677542780878935,"Not significant",68.8429217840983,78.1879194630873
"Tbk1",17.0159206739641,0.0422547094676923,0.094950289716188,0.177377367950653,0.32126060525105,"Not significant",59.9224305106658,69.6644295302013
"Xpot",8.19628988045037,0.0219068300887771,0.0868583942468566,0.63714826346011,0.691360687406525,"Not significant",35.0355526826115,41.0738255033557
"BC048403",0.730394339422553,0.00811560423528653,0.107307654816588,1,NA,"Not significant",3.7491919844861,3.95973154362416
"Rxylt1",17.641904387633,0.00339088535143131,0.0876769618302419,0.360353361932066,0.48048682836915,"Not significant",54.4279250161603,64.6979865771812
"Ppm1h",45.2151815174293,0.00671803674636397,0.0881857869773079,0.887471983835458,0.899179360729935,"Not significant",80.3490627020039,84.7651006711409
"Mon2",22.8173849145779,0.0435620131127461,0.0924633107918114,0.377441021082978,0.492597423069199,"Not significant",64.1887524240465,70.0671140939597
"Usp15",27.3080469100112,-0.0343794308144254,0.084564922304169,0.300640949745437,0.43345762902606,"Not significant",72.3981900452489,78.993288590604
"Slc16a7",21.9569304039983,-0.112767458096516,0.191665713140179,0.00555146470363209,0.0671898245824666,"Not significant",55.3329023917259,50.8053691275168
"Atp23",2.00938298044838,0.0223881513078792,0.105603402971322,0.333074479355062,0.458488422610956,"Not significant",10.7304460245637,15.3691275167785
"Ctdsp2",19.6074885116574,-0.0549872346052714,0.113082736555068,0.233157408550897,0.373538801693909,"Not significant",70.0064641241112,70
"Tsfm",6.33679959924697,0.0269775738453494,0.10347181975999,0.422659318290321,0.528259505241114,"Not significant",24.3697478991597,34.6308724832215
"Mettl1",4.01969697930506,-0.00223335871952163,0.104384330157212,0.631431993782294,0.687275206871192,"Not significant",12.9928894634777,19.5302013422819
"Cdk4",16.0179790032367,0.0692445973196333,0.109980925173547,0.0591059536250875,0.184694804613114,"Not significant",51.5837104072398,65.5704697986577
"Tspan31",15.8763984254409,-0.0136190392523322,0.0816572817629074,0.0655292598442747,0.193686744591802,"Not significant",52.6179702650291,63.9597315436242
"A730063M14Rik",1.45974590052421,-0.0636689710645654,0.13222663002503,0.0142320113126354,0.0960406596761946,"Not significant",10.7304460245637,11.006711409396
"Os9",32.0650429109949,0.0438653405386784,0.0820721377563554,0.407567144257277,0.515195938446737,"Not significant",78.2159017453135,84.9664429530201
"B4galnt1",12.6782883769349,-0.00263203799115993,0.0953876294701938,0.286138980197265,0.420541073070558,"Not significant",42.3400129282482,49.5302013422819
"Dtx3",3.01973806079613,0.0195241367780039,0.104074249538656,0.579483751045894,0.646931859774186,"Not significant",17.1945701357466,22.6845637583893
"Pip4k2c",3.08421259493099,0.0841088013656549,0.142519945055295,0.00848147117939132,0.079193992776492,"Not significant",18.939883645766,27.5838926174497
"Dctn2",30.4049978741392,-0.0136084543549528,0.0770605102912357,0.796203239752557,0.820128677429905,"Not significant",75.5009696186167,86.6442953020134
"Mbd6",4.46239769190195,-0.03344983992101,0.108289193959124,0.100407124626356,0.241217962854711,"Not significant",23.7233354880414,22.6845637583893
"Gm20492",0.808595041406303,-0.0208974420686708,0.108934585270868,0.47801542839241,NA,"Not significant",5.10665804783452,5.23489932885906
"Ddit3",5.17287669602398,-0.00835729144866308,0.103802022809808,0.1805371952314,0.323912678239513,"Not significant",24.4343891402715,22.751677852349
"Mars",3.72004092055229,0.039693652666191,0.109567427980183,0.0137521953387126,0.0950464650777738,"Not significant",13.8332255979315,19.3959731543624
"Arhgap9",14.5965235051332,-0.0148089979958614,0.0942228249343224,0.638353097611413,0.692300338900158,"Not significant",58.1771170006464,64.2953020134228
"R3hdm2",34.9716819503753,-0.0538285406753418,0.096538280717926,0.195387305545449,0.338055780173909,"Not significant",78.2805429864253,83.6912751677852
"Shmt2",1.35802405462941,0.0203766668810079,0.105828412094673,0.0968399373598727,0.237305188663458,"Not significant",8.27407886231416,11.1409395973154
"Lrp1",129.705461715689,0.586584303532693,0.136716935214221,1.0468577592515e-06,0.000232470695885958,"Significant",94.8287007110536,98.3892617449664
"Stat6",15.1335395057822,-0.0633574398624245,0.0959219050267241,0.25773361337551,0.395429935753039,"Not significant",54.8157724628313,60.8053691275168
"Nab2",5.33736875300786,-0.528418910683018,0.371042152759954,0.00353737388085556,0.0563255025488254,"Not significant",29.2824822236587,24.6308724832215
"Nemp1",2.031325445198,-0.0623366728261,0.12673202939976,0.0569099513489775,0.182465521980479,"Not significant",10.213316095669,10.738255033557
"Prim1",3.10969290699594,0.00475037053531469,0.105636784965268,0.223560317527285,0.365386982966594,"Not significant",8.72656755009696,10.4697986577181
"Naca",242.396877773242,-0.072729521734812,0.0656987299028079,0.1580121482444,0.300309398428264,"Not significant",99.4182288299935,99.7986577181208
"Ptges3",38.8031205763364,-0.0156649383177534,0.0936468198682165,0.634218846121914,0.688979003711681,"Not significant",73.884938590821,81.0738255033557
"Atp5b",79.8574627207679,0.010730333962512,0.0859341822010967,0.518681399109119,0.601672779002913,"Not significant",91.9198448610213,96.4429530201342
"Baz2a",15.6451069547946,0.0179293891626125,0.0941065665966629,0.0799348263342253,0.214990587415511,"Not significant",53.5875888817065,57.0469798657718
"Rbms2",9.02229916717719,-0.00297073465264905,0.101233255218749,0.122825871097739,0.264697526004937,"Not significant",31.6095669036845,39.3288590604027
"Timeless",1.85636927578012,0.0103040367312339,0.107717755275722,0.251022347003377,0.389221808536658,"Not significant",3.55526826115061,7.6510067114094
"Stat2",6.32512573937074,-0.0219209358454516,0.105238919544538,0.1794201586101,0.323184080444748,"Not significant",33.8720103425986,33.2885906040268
"Pan2",1.4961800283241,-0.00661372669322904,0.103876940465911,1,1,"Not significant",8.98513251454428,11.1409395973154
"Cnpy2",28.2056915479526,0.11419501827658,0.0964447384000681,0.041453397321919,0.157943473943828,"Not significant",74.7899159663866,81.9463087248322
"Cs",11.3787830446652,-0.0591653389958269,0.108734205989966,0.0831889905177966,0.219353520428315,"Not significant",42.2107304460246,50.5369127516779
"Coq10a",4.06014770483731,0.0285070143600214,0.095575251787296,0.0811760916948827,0.216448388583458,"Not significant",20.6205559146736,28.4563758389262
"Ankrd52",6.10479521227941,-0.0342332941819219,0.107100858304326,0.049816794694977,0.172676809572172,"Not significant",24.1758241758242,28.9261744966443
"Nabp2",9.25981520450974,0.0178344660539327,0.0888929696810771,0.0575828496536736,0.183299722409559,"Not significant",40.530058177117,51.6107382550336
"Rnf41",5.11851950743564,0.0277934869915857,0.0989252521706292,0.0403803330161428,0.156170884002222,"Not significant",27.0846800258565,33.0872483221477
"Smarcc2",18.3673837911723,0.0228225516577167,0.0917414109191911,0.644577299330552,0.696904859511176,"Not significant",60.8920491273432,66.9127516778523
"Myl6",259.879823024162,0.0507955863224494,0.0838981966929297,0.365895516479756,0.48467322656559,"Not significant",99.7414350355527,99.7986577181208
"Esyt1",19.9237165355431,0.0194688811194247,0.100978920518349,0.225350147540244,0.367172189221358,"Not significant",55.5914673561732,69.1946308724832
"Zc3h10",1.5547259009947,-0.00658377706202611,0.104545300758821,0.719737957093118,0.75639127898212,"Not significant",9.89010989010989,11.6778523489933
"Rpl41",851.033073144967,0.0663126838156631,0.0960398740976566,0.258645278769296,0.396190413230929,"Not significant",99.9353587588882,100
"Pa2g4",18.9646617319282,-0.0206301658488253,0.0962014293571736,0.303977014931284,0.435476053193867,"Not significant",56.4964447317388,66.4429530201342
"Rps26",523.592259701725,-0.0312902427204623,0.0906112650549626,0.527285167990012,0.608474693969496,"Not significant",99.7414350355527,99.9328859060403
"Suox",0.672609378720845,0.00698300561595859,0.105807798141313,0.822254273911807,NA,"Not significant",4.33096315449257,5.23489932885906
"Rab5b",14.9362128696149,-0.0166982346219624,0.099498386620686,0.316537608227716,0.445683207173828,"Not significant",55.4621848739496,58.993288590604
"Cdk2",2.5955832484969,0.0207921296284618,0.105674551609287,0.469900353151577,0.564537060086023,"Not significant",14.6735617323853,16.5771812080537
"Dgka",4.10456636258249,-0.0269175466395361,0.103993267081582,0.178686869267256,0.322774310994968,"Not significant",19.7802197802198,22.4832214765101
"Pym1",2.37238010732054,0.00270886481176289,0.10157050565324,0.00346612540285569,0.0561116814424261,"Not significant",17.0652876535229,21.2751677852349
"Mmp19",4.61021435060218,0.0587880478439319,0.12336433421724,0.0502499391261408,0.173321586183264,"Not significant",15.1260504201681,22.3489932885906
"Dnajc14",3.50995136806425,0.00261003495770787,0.100272573925251,0.491118555847776,0.579974109593646,"Not significant",16.4188752424047,20.738255033557
"Sarnp",37.1660190137586,-0.0531186734741707,0.0901840825639214,0.24511390620929,0.383877520005516,"Not significant",77.1816418875243,85.2348993288591
"Ormdl2",12.9772179961467,-0.00306800158946987,0.0866796748602812,0.768861941490072,0.797352764702649,"Not significant",47.5113122171946,58.9261744966443
"Cd63",292.488604169401,0.53991221316901,0.192071643316925,0.000231458867822915,0.0119411734081367,"Significant",98.1900452488688,98.9261744966443
"Rdh5",0.829219851712323,-0.0185930280795417,0.107543343697833,0.0120990190147653,NA,"Not significant",8.27407886231416,8.32214765100671
"Bloc1s1",17.7767910707174,0.0168351753484327,0.100233197947761,0.402271205005318,0.51109457203101,"Not significant",49.1919844861021,64.1610738255034
"Sfi1",6.25709155972493,0.0301051877311256,0.104780382741601,0.403826822651176,0.512613090837212,"Not significant",25.7272139625081,31.3422818791946
"Drg1",16.1093576717201,-0.0479328400927637,0.0989707289848908,0.020780779227148,0.114781609327324,"Not significant",49.0627020038785,60.6711409395973
"Eif4enif1",6.9681122749458,0.0310459121609519,0.101338549911265,0.00739906722012871,0.0742965944203503,"Not significant",27.666451195863,33.8255033557047
"Patz1",2.32384711934,-0.0326968729143674,0.109703862200937,0.103564973902149,0.244661472805378,"Not significant",18.6166774402069,18.5234899328859
